uuid,max_price
88bffcca-adcc-47a9-92ad-c8edc5ab7632,35.25
4761071a-1818-4211-a5da-2f99fc26ce71,10.13
73c2e4a6-61f2-49b2-85ee-1ec1bd6858ca,2.83
c25c5560-5b34-4719-bdb7-8a91f9b350ef,2.83
b13a3b40-2060-43bd-a8da-5ae9c3f0d285,26.49
9e1131f5-fd3d-4639-912d-2fbf118f3784,8.6
7b04cbbd-1401-4239-b678-a05467a5599b,38.34
63af9021-0172-4679-95af-42d00f8d5442,32.49
9c31d926-7777-4e9f-b241-1f6f7f3bc906,20.32
54ba98b2-aa49-45ed-a5f5-c9865cb174e9,59.28
e2dc71fd-e43a-43f3-8896-4e10e0947480,19.58
0783b9e4-08fa-4f03-b462-11dcab253c42,48.79
be8f737c-3503-467c-9099-47f79466d03d,32.5
d0163123-b73a-4225-b2e8-a9b6a14dd6b8,48.83
ee34122b-4d5d-4393-955a-63a71e73580e,49.81
95e00e06-0a0b-4f95-b563-d4c96e1e0df1,32.76
e446c65e-b48c-4811-a310-a19c57fa77db,33.63
09cbd657-8385-407a-80c1-c24ff9139462,5.01
8f04f08e-f8c3-45c2-8478-14e0ddac20e1,19.58
78f4f2cf-9637-4919-8cc3-dcc23c28fb5e,7.29
ac899121-8a49-4b7b-a872-e1080b186177,2.28
ff4d2bc6-8fcb-4ce5-a0b9-48ea729ec3fc,15.78
5251f265-149c-4fbc-8f00-1f1f5a8a83ad,35.81
4a24f2c4-dfa8-44a0-8361-88e3e6c9d733,56.68
35608531-77e0-41d3-bf5e-b1a5c0e857f5,57.11
3cd6a866-db16-467a-9322-de8f472cd655,16.86
1459c140-b9f1-4dda-be8c-8c1f7fff1aae,49.37
0f97443a-75d8-43df-8877-19fac5d7bcb8,48.63
0ca805a2-92c0-465f-a48e-3d1399b59c23,40.05
b9f2548b-d5d3-4848-b9cd-04c2f7d4ed9d,51.52
e9855606-c4d1-4d83-a9ef-01b97ccaa2a2,42.59
e276293f-dd9c-4f08-96bf-8080d280e8aa,44.47
fa73f0e0-22a3-4a50-a34f-73701d563650,38.08
19156294-64df-4920-84a6-64e8b820474e,42.72
534ac29d-0157-446f-b8d8-1c14eae30045,8.73
8fd1b933-b832-4106-b711-66737105b5c2,7.63
74bea255-3642-4ea1-bff3-23d7d3f749b1,17.53
ad50eaca-7a82-4db4-88a2-02b54722b26b,45.95
80520293-5cff-48a6-aed3-78b6e306eb89,22.94
3a5c0a1d-12e5-4abb-95aa-e078d728cf7b,58.72
69df0209-9391-4b69-b6a9-4bad8ea9075e,52.29
0c127f09-0b1b-4f6e-a701-8f336dded85f,35.69
02773a7d-570d-4a0f-a7f7-9c24beceafcf,17.4
1ce9a41d-5d0d-46ce-94dc-45574e3d03e2,22.25
ff5dc974-b067-44cb-9744-7df8c0d5bb36,25.52
8aea2b01-1224-484b-9d8f-7b8a642bd631,2.12
b18cfbc6-c472-4b38-b79b-e5c251563b57,18.37
179d921c-7597-40ef-8e78-6f37e29b74c4,57.74
78e02235-e6db-4ab4-8eef-be08730b3ad1,12.24
77b40607-51a6-447e-897a-65c9f9b933e9,55.37
09569019-8976-4518-a0bc-f42909e2c933,29.84
2604ae11-1865-4b43-873d-444d50d7df32,18.54
56288b8c-cde3-423e-a43a-dc24ccf64d54,58.93
70f9bdb5-32bf-4e69-9a52-921b9751933e,22.38
8aee9a0d-14cd-4cc0-89a6-1c2c20c65ba6,37.02
5c65bf22-f5c1-4a08-920c-517dd94ed74a,47.23
96df7f61-912f-4433-bd1b-657fe21a184a,3.16
93ce2f23-7b2c-4822-87a2-3b17a5bc7ffd,12.73
240027b1-cebf-4862-b4ef-50c7880123e4,41.95
a953a793-b428-4589-be67-88068d6a6d68,55.65
f556e340-c321-45d5-bd6a-db93a8b9c257,57.36
ff78d556-7369-4ca3-9064-fee372f5a068,10.4
594b5e17-af4e-4f0a-83f5-7047032e9703,5.44
c1e96936-b836-48f1-baf7-4ae418672c83,45.3
f2eea1cb-765b-4767-bb76-6986417a4dda,24.99
c8b1c686-51da-4d07-b5a7-37a095627b9a,11.66
dbf4808a-ffdf-4b9d-93c8-c8000210efb6,17.61
d06deb4e-4a4c-48df-bcd3-4fe7f28efe49,48.94
99364e1c-7c56-4aa3-a0a0-4793c392edc5,50.47
9c2309c5-a4ac-4d83-8dc6-f5b4850bdfad,18.08
08b677fd-e150-4e5e-a6f7-d8c379c8e25f,37.66
717e97eb-c6ae-4cb6-892f-e0a08ca39f44,21.21
579f6b29-b46a-4c18-9ca9-7d9ba3367471,11.96
ef41ac4b-f313-4cf7-87fa-0436fb48431a,16.17
bf783a43-113c-434b-bd2e-c77509ba8a55,45.01
ebe60536-9067-41ab-bd8f-598da73aee60,6.87
fb967dbc-369e-4ca8-8f52-81c8bbc7da9a,4.49
36dd1390-63af-43e7-86e6-4517b08bb97a,44.2
718d483e-d5b9-465e-abc2-67c903f1fdea,39.17
c763c1b7-32e8-4ef8-b34b-6e3a3be5ae5a,26
3ffb0c91-e9ca-47e8-96e1-77b2a5cc0621,56.7
c0572e28-8360-4780-a422-8b5780681bf8,9.19
7887ac53-9999-4290-8838-7b71deb97bb5,27.69
a65f4fe3-47c8-4358-a4b1-1d9d583e9178,54.79
1e3a0477-7727-4eb9-a9dd-454e3c172eec,25.31
3d3ff878-fe0d-4dca-9bf1-d38340443888,45.97
c87e195e-d94b-4c29-83ba-9dff287455dd,32.26
b13a0757-385c-41d6-ab56-19ff2f03adbc,38.56
744e66f1-8dd4-41de-bc93-cf8c53f280b6,31.61
602bd032-a145-42d6-b671-01417abf5da3,5.62
b192e492-bb2b-4dc6-9c77-06cb868a77c3,28.71
e228855c-0be4-4b4d-9b74-09c378ed0f79,28.27
341881f3-08b6-4812-8cfe-7294dee0a146,36.2
a7c0e67a-5a9c-4e83-b044-1f491feb8026,56.13
9e319b36-72de-454d-95df-0393d74775ef,55.36
bad6aabb-944f-4e9b-a1f2-4eb8b055388b,27.03
7fdb2501-dcf4-4b23-9b88-fb6ff0a69d1a,46.42
d84daf4d-cba9-485b-8190-06fb0625fc51,0.08
1ee6072e-b9d2-4c02-87a7-ab378d98c8dc,49.3
ea9b128c-4ad0-44f2-92b9-9c6e85442a02,50.65
1887afe8-4f4e-4f85-ba1c-b8bc7779f3e0,45.42
1e10df2a-8510-415d-8218-339037c4341f,33.77
b8a12b5e-c504-4f84-9542-27074528fca5,23.65
689c5ac6-3a3b-40fe-b097-5dcbb9f83361,53.13
3f7764e2-bac7-4b9d-8026-5609887aebb5,26.55
4edb34ff-50cd-45f6-bf3d-987a736a5550,33.27
95c832c3-d9f4-479f-9477-6e861524ff03,23.56
f95b8fdb-3758-44bd-abbe-1e02b28ae265,25.35
1ca37cc2-5ceb-4331-81fe-0405df375dc2,35.68
07410644-c04e-4be3-a921-e32294b51438,24.31
57939593-bb17-425d-bee4-c5f5e1828f21,9.38
de3ae9b2-ed3f-47ca-b38e-9ca566d228ca,2.2
2082863e-2585-4bf4-9812-42b211361a46,29.07
25a1ff73-b29b-4824-81f1-eff295cd68f8,47.19
55b6f70f-e1d7-4ff6-a9cc-7b2faa29438d,0.06
5014a72b-8de1-4443-aa03-670c2802fc26,49.39
7f250524-ad42-48c7-bcae-5016fff5edcf,25.77
d4e5031f-244c-4ac2-b3bd-e938915b53b8,52.48
365d3be0-fa2e-4d3d-bd7e-f625c9796723,5.53
941f9035-a625-49ff-b429-466e134add59,13.36
0ffc2ae2-a880-43eb-94b5-7c1a9c378afc,53.75
1c8ac8a0-6562-48a9-96a5-bf5e8540d8d6,45.97
fbece6bd-73bf-4149-812b-1b5db8dfbcca,29.59
e5aaef87-a884-41cc-ac11-f6fa6e0731a2,18.74
500b0311-fc84-4bf3-8db8-d6ea3d1b0211,55.83
a5c27008-d322-40c9-a41a-947b4dd3acbf,47.1
c4ff3b46-06ae-4715-aa17-d5efad61e8fc,20.21
29702ae8-f80a-4078-a207-3fbff8da9197,7.23
85cc1546-04ba-4e5f-8a0a-1d6918097044,36.24
b53bc66c-d2a8-4867-beac-d9c709c8c8b6,16.49
5e08c46e-e25c-4ed1-842a-572683af735b,39.41
4f906273-5f5d-4264-bfae-2c528552dabf,28.74
1613d04d-eb80-4409-915f-c235c75ed2f2,41.22
d81cc395-5598-4bb2-9eae-82a259a04e55,21.74
d65e7f51-f4e7-45db-a7d5-502acc6f6ac0,14.01
3ec0f401-4354-4371-a531-49e546e13801,39.44
f648b895-aa89-495b-b2bf-57f78c58915c,23.39
c74adb97-3029-4a89-83b2-38e1dbebc650,35.82
03de83b8-959f-436b-b0bd-d99404ba7a28,36.41
0aaa07ad-735a-4e35-83b2-f1e2b047bc10,59.33
c41346b3-0750-45c6-b3c9-959bda9eb44f,58.55
ec0eb7be-e00e-462f-9138-cb115e3f4eed,14.78
f87578f7-808e-40e0-bcb8-9a73afb26474,14.57
89638ba9-dd37-4a7d-ad12-03f990115380,35.21
6a8f4c1c-02b6-4a5c-a4c2-4e323498dfd9,7.13
fefc577b-e8f9-4a5b-ace2-1444387b90bb,18.95
2f515c15-12a3-4d83-b996-5e0d9f9c1d5c,18.96
780cecf6-2b2b-486b-a82c-68c7012978c3,58.54
80759400-646a-4b5e-8fce-74b3324dbde9,27.97
fde2f494-e851-4a77-a9a8-ab591c54118c,5.87
15cad8e0-77d9-47b8-8be2-b33e6a5caf1d,9.83
905e0f43-3f06-4f03-85a7-26e5f47f34db,37.3
83d08181-44b5-4849-9e15-4e9696244d0c,19.82
a5a23a80-99ae-485b-a4d2-03650af056a4,16.7
62271f66-bba3-41b5-b9ec-b2a74a4a6c38,8.44
41b185da-2848-46e3-9a59-9ca6767c831a,52.49
226fef66-88b3-4e03-87fd-3c714f6d5218,57.82
6dfe9c53-d2a6-4554-92fe-16e1dd95c4b5,36.9
d1b01ae6-f919-4437-9423-90567491a639,46.53
35e389f0-a5a7-4810-bb58-b424bbab8095,4.26
e1b4f1ce-17c1-48e5-9ef8-1f543ca64c34,6.49
c8241cb0-70f8-4fb9-968b-9cf992fc097b,54.27
305a19bd-07fd-422e-bab2-54dc0dfda085,21.09
dce78336-b085-4455-8e7f-9dbf4d51ab9b,2.91
0e2d4105-278a-409d-bdeb-7bc06f6875b2,34.43
51111620-0e2d-4236-9939-a6ad6d31c3a9,13.97
5c41be6a-4397-4877-b6a7-3bf2276861d6,27.65
58842d4d-ff33-447b-b8c8-3c1daf1a1777,24.23
7a5b418a-ea40-4a6a-897d-307e9d669fc5,4.31
27dff8ec-e0af-46c3-bbfa-0089c34c9c4c,38.21
89b1943d-7dac-4294-9807-85385e32278b,33.61
e34a0396-dac1-4691-b976-851e55e6e0b5,8.25
f03a8066-1963-4db3-bf08-4a9cf8c4fbf1,23.11
09b184d0-bc86-4b6a-8c31-efa2ff0b2a13,33.9
862703ae-d31d-4e1f-a5fe-ce8a491a703c,56.37
facecf8d-ac0a-4251-beca-fb51b7176b75,52.2
9d2a25ac-f317-4f2c-a940-993620475c12,27.91
7a79acdc-18c7-45aa-989d-74c337500891,41.1
03c1e190-38de-4a20-974c-29163e6a6762,4.26
6851df11-a53a-4ce9-8de3-9d22cbc6249e,17.01
4c048ce4-ee81-4d86-95f7-d4613b9cc1ed,6.99
46709988-a1be-469f-8d8b-fbdec3b6678a,29.17
9456cb66-e200-43d9-afab-e9b5a4b66d1d,21.82
04d35439-8323-4b66-b4fe-103620d94d6f,13.02
2a978d76-9121-4024-aeab-56f435753e53,36.43
333598d5-9e06-44b1-8233-50c392025746,30.73
d2cac3b2-d10c-4f41-8e66-7a88a37036d8,50.62
da288d6d-cd07-4309-9793-e8846d50b619,43.83
738934c6-664b-40d1-a981-774148b430c2,15.57
166beba9-c186-426f-8a13-6d172a87e520,54.9
3c78fcdd-e203-4cac-96f6-10376ea08b40,4.51
8f09f8b7-eedb-4074-810c-c6f109d7edac,7.42
1423f728-6f9c-4522-86dc-7d4ab94408b5,33.02
b9f904f7-ceaf-4a8f-8e51-da4d1ffc6615,1.92
b56e7ede-43cd-49e9-bd00-4740f5575209,32.5
826372a2-4757-4af5-9f39-a382d9bc99f4,41.59
ea17f2c2-e3fa-4a93-9ef0-11ed099d412d,17.75
e69dbfe2-3f96-4391-af60-d62075ce3a88,31.85
45452515-1a5f-4283-9abb-b2c2b14006ec,15.78
32461e44-fcd6-4a22-9368-c874cad2bdbc,6.27
a9f7aa44-ace6-45ab-a144-37fb1a062a2b,35.91
f87d68a5-1408-4aa5-a920-a35b8d4a7b1e,3.99
12fcdf80-c4cb-47a5-b3f2-b6a7b019a900,55.11
ea87ed61-cbe3-46aa-9c95-efb839af1f59,13.73
1fdff374-9cf5-4b74-b112-d5fbd9979bd0,55.59
61681323-fbcc-4bdd-a210-83b6a63e093f,59.8
cac52c7e-c6fa-4c7e-bbf5-d34347aa1a9e,46.83
27b8f0a9-23f0-4498-8d87-f6463fc8f9c3,40.81
d01dfeec-3d5a-4345-870b-e66d49b347a8,54.16
bec72f8d-7f4c-4756-a0e5-ecab2e99af18,16.36
6e6da325-b549-49b0-bb63-8201455a42e9,18
8247e0dd-7290-4f0e-8a6d-4ad25ffb76bb,31.79
04e3191b-3837-48a8-b682-8595a9cf2b13,4.55
05d55ba6-f01d-443c-b738-e7d2f8242472,29.86
fe610ad0-3eaa-4b96-a2b6-e8994ff1852d,34.03
3a4e8ac4-ebd8-44c2-a460-cdb0c0c299ef,58.03
edc746df-5a0d-4463-a5b6-4662967beebe,59.13
2da7d026-d170-4257-9da4-961bb83d1424,56.61
69665f09-d7c5-4435-b32b-4266e9d62c79,43.61
86f7994b-f00c-4da5-9129-f7161c2be6fc,26.06
76bedcec-4f27-41d6-8e06-538ada4e4d6c,24.37
bafbdf67-a5bb-4ff2-8bd3-bec524db7e8e,36.53
5425379c-97b1-4552-8eaa-74f3099f1042,29.25
1ac218b8-c7c9-4460-920f-e3d8c5bc4401,17.55
a7bcf90b-c5d6-4f71-9005-19428e45500f,6.59
1e775e1e-91eb-44ee-9eb6-e1e83f43c8a1,2.97
2249ae13-62ea-430b-b4f3-536cd190500b,25.22
29b2e4b9-347c-4d7f-9353-8883ce6bf01e,34.06
bbe5c066-104a-4fc0-9d2c-cce08adbf5d9,4.31
422de85a-6412-47bd-b1a6-7acfaccb462e,12.09
4eb20240-88a5-4436-9c1a-cb14af9da7de,6.01
3c066ca9-b865-40bc-9fd2-a41ffa471418,39.4
c76547aa-acab-4525-8b1f-ac08e5199810,29.46
958aeec1-3f2c-4dc7-bb3f-2c41f5c73407,53.13
f2bf047e-863a-4357-b6ec-4ac2d1deada6,7.87
03cf0088-618d-439f-96f9-07dd6024f54c,8.37
464203cd-ce0e-474b-ae7e-91a10c4e92bb,25.4
89cea300-6c48-4b26-bb1d-ab18dd497b0b,18.99
c2ad7531-b48e-44fc-85ae-8ccd49b20409,50.68
4eac0e0b-827e-4647-9e3d-c5d86896be45,41.45
b84d9ffe-3d52-4ceb-bb46-9076bf490b58,36.42
f9c72f1f-59eb-445b-b36f-4cbbd4786f88,28.83
ad44dd2d-bd1b-4f36-8994-b93b66919e7a,45.14
6d437e83-b008-41eb-aa2d-91590c5e6144,54.53
ac46e248-20a5-4069-a945-9b87c1264680,32.06
bb9b7176-f4a7-4844-9a8d-a0e9e9142acb,7.23
081a3462-e0e4-409f-b9b1-576dc1fe2d61,22.13
21180277-57b8-494c-a543-42e05300e437,40.32
7886b147-f632-48e9-ae01-2afa961c6c87,42.68
350d85fe-9f7c-44a1-9a21-ce72b869b4b2,45.87
69c9f757-33be-4fed-be5e-3b13c9f601a5,58.8
c724adfb-f2a4-4ed7-9839-4af01c091847,49.45
0c1adc7e-655d-4473-a92f-c36c6c4c5756,14.1
c7e5f1bf-1390-43e0-947a-dfc34dd93214,11.78
db750ee6-9e77-4631-9263-70c8ebe241fb,13.53
5b3c2d87-3214-40d0-845f-9fca2e86e8a5,52.02
88bc3fce-fbe5-4d1a-b047-6afbafd3a538,10.6
d0ac4fe4-d7ca-4356-af15-6c06b3b745c5,58.88
fed029ca-f89e-4cd6-83a4-e98554c895fa,21.28
bd682487-f118-480c-b5d6-54fca495592f,26.49
82336253-acd9-45a9-bbc5-14e61a9a993a,34.83
c566e1c9-6abb-4c25-b877-6076237db2ca,37.92
2ca179ae-81de-442e-883a-3dd5d2348977,8.41
dea08496-f6ff-41e3-aad0-125008e361f1,14.55
787d864a-86d1-460c-964f-d0f284028f5e,51.17
a77b5c03-3392-4a79-b5e0-2b73271e5ed8,21.35
de5c0dcf-0e17-4d16-af12-f0a3429506bf,53.02
85a2fcd7-80b1-44d9-86ed-443cb893369b,12.71
d72d8b46-a416-41b7-a1bc-dcde030df01b,36.14
f3c9d2c8-c1b1-4086-a5b1-26cf51178aad,11.8
cc571833-4940-43b9-a90b-0b36c5783d36,9.92
25770acc-1ed9-4a70-91d9-6a8520b00916,0.32
4428f40e-5832-447a-9e4b-34adc6e1b82c,26.4
9985e7d4-70ee-4174-9271-d67720dfdb87,26.57
23c9501c-c07d-4204-9dfd-6537105db2a0,11.31
d5bdc032-47af-42cd-bec2-f1bb24aa99f3,25.02
1121621e-101d-44de-bb23-421aa2cdd3b3,53.52
fff117d1-a6f9-4a6a-b29a-4991ee8c7737,48.81
5ccfae35-2c19-4d43-baaf-4fc347296a7e,23.75
5ade4150-41e5-4ba1-aa8f-761fdd27e717,36.19
65820c3b-01ef-4fe1-bf2b-482cc5db28d3,3.85
14aeb2d0-3fe8-4a17-8c52-705f66d9a72a,30.74
05c55548-5364-4de2-ad2e-c5f395b955bd,15.29
86f9c1f6-3e58-43e6-bbb2-bdd3a4bb86b1,15.09
349e8d77-f721-4475-b1e0-3c094151265e,16.28
041b6128-fa23-4f2d-b993-ec766173fca1,18.8
e36f29b2-6c6e-4a60-92b8-8fbcec852b26,16.78
30296e11-7dc5-42bb-b7cf-82e9d5763ffd,27.43
c3c7923d-8ed6-4b6e-b252-c29ca73cf6c5,33.9
f803c444-8ee1-4a4e-92c0-d41c33285a7e,21.34
3684c3cf-6963-4f8c-83dc-3add201033fa,41.33
f2c8141b-e444-4256-b7af-47286aa1ffa6,49.98
ab7fd64c-130c-40ef-a48e-e44e9aa4186d,32.34
5643a841-df47-418f-aa15-0af6651dc34a,28.39
65436d52-bf7e-40b1-86ed-7ee9052922ae,34.77
3c1a5621-a813-4108-bfbd-226f5bca7bed,18.39
be5eae9f-43a2-4234-8cd2-0b363f948cc1,45.62
fbc4cdc1-fa40-491f-b4b2-8d96beed3e7c,1.27
a075204d-8c1b-44df-a817-2f4f84ea00ec,36.74
480ef7a9-b795-4fb0-a135-48d1110eaea6,8.82
ea1988a5-f33a-48ef-989c-79e62cd098b1,57.27
c4697aa1-7c45-412f-82a6-a3d164a3dd09,45.18
1dfaa5f8-5538-43d4-9e9c-5579b97eaaff,5.45
b5d40a98-0c33-4cb9-9354-a4064e5fba52,25.39
7275b0cf-082d-49a4-b8ee-0a7917872b3c,27.36
19188871-3460-489a-aeab-0e4719a5ac79,27.16
b31aa456-8fc0-4a6a-b2d5-d95ae564c7a2,46.45
75db3168-ef79-463f-8b76-aee37e2f1831,43.04
923c2d04-8139-44ac-8904-c565af874499,16.25
7f7a5b28-8ffe-450f-9321-c0c7beb52740,52.63
053c1162-1844-4734-83dd-e26209695bb6,34.52
1b971ba3-19da-4397-9c57-f5fd9747d46c,48.92
c2f2d27e-d55a-415c-bf44-cc289aceefcf,36.61
9e3dad11-822d-491f-a177-1e392271c87f,5.67
5f8c6c5e-dbd2-4b59-ac22-b84391c7fc5e,26.8
35e24e9b-b693-4929-9080-6d46d165df66,45.57
42d56d89-83ff-4210-acc0-5f0780fc0bd9,56.2
a77522be-ee39-4e83-9567-f3ec99178b81,30.36
60666fd7-0a0c-4ffc-9abd-db04fa84d6f1,29.45
002fdb3f-622b-4303-8385-af5dd0f990fb,2.32
f4d34f96-d378-4c3c-8b3a-397557ff2a82,31.77
977598a3-1eac-4357-8a99-c759db9a1405,27.99
c65805b2-0a26-4ad2-af4c-0aec5af0ea0c,55.36
0a76a176-6eab-4547-8bd9-de299daf2789,36.37
320ba583-b22c-44a4-ae3a-d7637e6de760,32.64
8f7cc565-e822-443a-a086-97dee6d7a51e,30.92
865ef7f5-a15b-41e5-a93a-4f425148beb6,16.23
66545314-9547-4edd-9616-043290a41c06,59.27
4586fd93-b636-4d53-9265-c17f1b80e26c,15.53
d9538813-ad26-4986-9c2d-b4ee708dc278,43.22
61f4e058-f7ae-46aa-a00c-f99817837585,31.81
1a49e220-6c33-400b-9ab6-4c512fd3fb2c,15.14
07d2847d-22eb-4e55-81a5-46bff8ab043d,15.66
cc35eb3d-1b72-445e-9f63-724250dc0873,39.57
9a89626f-d9b2-44fc-bd17-af5c2588525d,8.08
f4ef2c58-2f43-4687-8513-94a3614efd07,5.28
8a65a0f8-0a28-4086-82c8-a522ee67a5be,34.78
31233d2f-7dc3-42e3-a177-e4efd544f64f,34.64
d7fb7294-df09-4bb7-955f-325287b1c2d0,22.39
4cdffd5c-0c5b-44ee-b304-9471afa78d35,15.91
aedb179f-8507-46ed-a7f5-3f84b2f521bf,36.22
89aead01-f316-47f4-98f6-0369276ee3ef,38.04
773ff238-bc98-4b9c-ac63-b2229060ad7d,44.39
1001e586-f7cd-47c4-b0d8-4f61f67b1ad0,32.94
9e4b2377-8de1-4865-a7fb-6229232752dd,37.03
6438aa20-8548-41f0-a352-9b7fa0f04a3c,41.09
6bb8b459-b442-4d19-ab6b-4d12ef8b5bf0,16.98
42b26da1-4ef8-4028-a9a7-cfbe253b5081,27.33
61717181-8697-40d5-9661-34f3ec79d87c,44.57
11ba4092-98b7-4db6-8abc-6b7ff5ec7f5f,19.4
82be87b4-b018-474d-a1d9-1e14f2633c01,17.37
9ec816de-da95-4180-b196-b25f96c6d61c,37.1
c7494f86-09f8-45f1-9897-e566b739f732,45.39
fece7be3-071c-483f-bb89-d3001ecc1f0b,20.12
86388786-e454-4298-8c75-32ab352e1af7,45.94
9a19054a-b1b1-4341-a3a2-528760864f2d,0.93
a42fbc95-3a08-409e-afee-3a78d5c85182,14.71
54934686-3ad4-4b43-903a-c1909daabf12,10.07
6e5ce8dc-e071-46fb-91ce-60c6b79efd46,55.53
67b1c4df-5f4f-4046-b5e1-2466367df24d,14.74
fffbf49a-6951-40fb-864e-92513fcf65b5,51.07
570025c6-6eb0-4092-aba4-6427a508ad42,32.6
1b214f0d-f53c-444a-9328-c6adafc3c92e,21.81
9cd004c9-ced9-488b-8e59-ea4f1e3595b6,42.98
c10d32c5-7bed-46b5-95db-09f1250ea192,8.31
d8b7624c-2863-4e8d-aa2b-a3a25a7b1f3b,39.46
1ce54331-2fd6-472a-8806-e17d89f34406,54.8
be33d980-87c2-46ab-be54-ced877c12058,53.32
4d7ab33b-c3d4-4a48-8246-aa23541a654b,6.73
2c25cb02-533d-4f3b-ad44-8d562fcabbb6,51.13
c6cc8b59-9f10-4eaf-85bc-cd096496987b,58.09
4cbbafea-d37d-4ea9-b896-22b7a0805543,34.51
6bfd5b71-ce4a-4d6d-9de1-00bb85f98f38,11.62
5f34cb4e-1d81-4264-9cf9-e682424ab740,59.7
cb5d9481-f008-4a01-898c-a1eb4d259632,55.25
3894c721-8da7-4ceb-84ac-c8fa72fe32cd,24.79
9c666eb4-a334-48fb-8b68-084cd8620f29,12
c445ef3d-76ac-4514-b2e2-d4ee6922215a,14.17
9d4cba56-4acc-4bc7-8236-9d2f200fa042,20.99
d377b88c-e5ae-4645-8655-9470b85bd270,51.07
d529c8ed-c028-4226-9c3b-8db2b89e2f59,5.24
d9e091c7-1935-41cf-a84d-904c8552cd71,59.48
b2cca065-c259-4ca8-ad52-e5a185db5641,43.3
5c1006c3-5aa0-4ac5-9ffa-43e2b15fd623,24.75
45efc7ab-e783-4a43-a698-319b10084769,49.58
59c10213-d36d-4b76-9b08-25722bc1ce64,2.99
254cef59-b101-407b-8db8-a10e9cd14aa8,18.68
48ec0652-6e6e-4087-a257-c38028a247cc,45.69
c07aff46-e542-4b86-a0ba-bc9f9bd257a8,26.87
ed94a335-783b-422b-b61d-4d1af9bda8a9,31.16
b00108fe-ed88-4dd9-bd02-51a41914680c,1.63
26541012-38b2-4924-95ec-bbc080975278,35.44
3c28832f-9572-494a-9d2f-ae2cebd73776,50.85
2cd9a4b6-99d2-4193-862f-6eb5b36d6213,39.56
a7d551ee-5f38-479b-a810-eed845961ea8,58.97
957a3574-51de-4531-ac8f-e8eba8d14596,34.95
d47b82cf-317e-48ce-83c8-4c034ecf7395,55.7
dce51f48-089a-49a1-9e46-97eda6a881a3,49.16
9e1ddeb5-8877-493c-baa0-0d571c7d51fd,3.08
9ba19691-9d30-4271-b087-ce662c15e873,58.01
ae6cf731-56bb-451a-8147-d2b101365157,24.83
0a6fb74d-bf67-4b1e-9536-9622092e675a,31.68
70936915-5326-4d48-aedd-e51a3e45bf78,6.34
4b7aff3e-ac12-48b2-80b5-9c08aaa0f93e,30.57
d3586f91-bb62-46b9-9515-4f0051d56b08,4.24
f2431e53-aabf-4a90-a3d4-2f42e607947c,58.63
83f25b3a-5b35-4d4d-aa96-732f9dbd8608,10.64
c6c1a048-9d51-427c-9966-36838da7a6b8,24.71
f6f6297e-fb24-4994-9b4a-9dbf2eb4502e,33.89
567d37c2-3a51-47b2-87b4-a1ebe8a62e2f,50.43
9edd557b-f0f2-446f-8cc0-adffc07a5cc2,57.52
b7fb271d-e221-41a4-9bf5-f204802691a9,40.3
207b2561-7f88-45a0-927e-6df64694e687,18.73
afb3684d-ca30-4f6b-9f0f-23ac46f267a4,9.19
eeff8176-ad71-4617-83f8-35c436c35a4a,0.75
32340ccd-9717-453b-9b28-07eb36445398,43.8
a45350a2-f003-4d55-92bd-58f2bf9b38f6,5.46
60db246e-5c0f-4749-9e2d-f4d31d732eb2,54.56
b8ffd964-0e89-455e-939b-d47ae7860e1a,2.2
7e3e6e1a-f523-4464-b137-85930acf5247,22
8a37a455-ab5b-487c-a10d-5884d3e1c678,44.57
350890fe-72b3-45b3-9699-2ef126db615b,27.25
ba54af6c-54fe-4afd-aed0-54638dd15274,38.44
26e65fbf-faea-416c-8aa7-f9023a6b5e42,9.66
5523e006-9dd6-438d-a08e-6e71bb715ad2,56.95
c0b678ab-08fd-4433-8c64-3aaf5ba45931,39.5
1993dff7-ed99-4cc7-87bf-cf32478ef921,50.12
d00c9648-8b3e-468a-8a10-fafec86d397d,2.86
241e7d7d-8955-4de5-a1a3-1d715f565908,15.81
bfba7497-eefe-4740-95f3-fada445676f1,39.63
5a7beeb4-c8f9-43f0-9040-903635768b2f,28.53
5b139235-6f04-4a4a-bdc8-512403a8f5cd,16.26
2a5f25dc-dda6-49b1-abce-0c4488080acf,35.19
dc3725fc-7b52-4d4d-ab01-99a9385332a7,50.73
2401d90f-049f-43a7-a28b-0e439ab5df6d,7.57
70cab898-4b2f-40c9-b6c7-f7ac806e78dd,40.55
f259cf35-c611-4614-acbd-6767e0d7a7fa,25.81
43fdac40-8108-42f5-b536-d23975ebffe7,18.23
f3c88f18-0b86-4b41-933d-fb06baf967d3,30.29
e5153765-56c2-40a6-95d3-8a4bdf7ee2b9,36.36
3f5d7ccd-1eee-45e6-be09-a6e31dccbf45,50.13
e5b7969e-32f8-40ea-a3d0-aae7bb380564,35.15
53cea4b0-0981-495a-8d62-48986531662b,15.18
021504ae-feb9-47ba-a291-250197e0cb43,15.67
2866dd52-8172-47ed-9228-19c7862522d7,27.24
0900c27d-9c54-4d51-b9c0-d48fecf25c26,57.99
4b9586fa-bf93-4419-8130-675f79c18d03,29.19
cf393e4c-bdc1-4230-b5ee-5e258127f1c0,2.91
c75ee32b-00e6-4076-b72c-3980d9f00d0a,4.7
5a35c3e8-717c-478f-b5db-21fdc3183d2f,15.29
