uuid,max_price,live_price,created_at
325b44d2-846b-4155-bf0c-10901c5cc1b3,49.21,53.59,2023-06-25 17:50:59
9cfe5e79-0fad-417b-8679-16a4584d8fe3,38.77,42.19,2023-06-25 17:50:59
b35ce3f6-cd21-453d-9a43-f4242403b482,33.62,41.59,2023-06-25 17:51:00
6a575b32-427d-4ae9-87dd-2c079e24e323,14.17,48.59,2023-06-25 17:51:00
811891a5-3934-41fe-a833-0d4d130d5431,29.55,34.9,2023-06-25 17:51:00
4e5a752c-b54c-4a84-998d-81332ab3f4f2,3.69,20.79,2023-06-25 17:51:00
e33113bc-728b-4e46-be27-06447305ae56,10.46,42.79,2023-06-25 17:51:00
bba12a72-8a03-4913-90a1-3decd05db8e8,59.75,116.19,2023-06-25 17:51:00
4b260019-fb83-46d5-97ff-66e3a12d1114,38.53,40.99,2023-06-25 17:51:00
892770dd-a9cc-4475-ad02-4c20cc457ad2,1.03,5.2,2023-06-25 17:51:00
d8427ca1-7900-4e59-b2c8-30f887446262,17.4,68.29,2023-06-25 17:51:00
4f5c750f-e5e9-41f9-8cea-c65a95f3fb48,32.59,42.49,2023-06-25 17:51:00
3fafb28e-f2f5-4d95-987c-706b0f63f705,56.71,87.09,2023-06-25 17:51:00
27e299f1-441e-44f2-8d44-2f8c77a09582,23.28,38.99,2023-06-25 17:51:00
0dc4f014-b0f6-4088-bc01-694fe2abd8ff,25.12,32.0,2023-06-25 17:51:00
c2807553-cfa3-4a18-9ae2-b1ecd570d131,3.51,22.19,2023-06-25 17:51:00
b3494ad8-a21d-4707-a9cf-5c946c7e9fba,36.1,50.69,2023-06-25 17:51:00
2a935bb3-dc41-4dc1-930d-01fd89e85fdb,20.58,22.8,2023-06-25 17:51:00
750327e5-05d8-41a0-bd62-41d39c386db0,35.49,52.79,2023-06-25 17:51:00
9eab1d21-03d6-4857-b89e-e726c7b8456b,6.55,26.29,2023-06-25 17:51:00
4ced0e5e-edab-4e17-958a-477c543a801a,11.6,24.69,2023-06-25 17:51:00
23bcc6d7-86d1-4a20-8564-c2e468843d4a,24.1,28.29,2023-06-25 17:51:00
a9346564-fa58-4958-b690-56dd0c009938,12.83,19.29,2023-06-25 17:51:00
460cde72-891d-4943-9d7f-6236630fb62d,23.09,31.39,2023-06-25 17:51:00
f27c7865-570e-48d5-bb6f-c8e76450769b,19.22,83.3,2023-06-25 17:51:00
9cb77d6b-3f13-48dd-9313-421d828fb005,17.29,44.59,2023-06-25 17:51:00
ce42a314-b0f9-4015-b86a-d4f4aa266930,2.54,39.49,2023-06-25 17:51:00
0e26c990-3242-4baa-bb2b-06b0d3b3912b,18.38,20.79,2023-06-25 17:51:00
1fa44474-e2e5-4bf3-95b6-e224deab9b0d,5.98,31.99,2023-06-25 17:51:00
48736dc8-6f79-4379-bcff-88ca6255bc1d,47.03,68.79,2023-06-25 17:51:00
8ff8f31b-eab2-4830-a364-27ebbb8cc0f7,2.45,19.59,2023-06-25 17:51:00
dbc2304b-22b4-4cbd-856b-688f4b2192b9,38.32,45.29,2023-06-25 17:51:00
8480c665-7ce3-4d98-bde7-54c476d2d0a8,23.52,29.99,2023-06-25 17:51:00
944a10c7-dfd5-4cb3-aa77-06fa1d5bc2c2,1.49,32.19,2023-06-25 17:51:01
85269f8b-39a1-4c2e-99ea-9bd3769655e0,2.95,47.99,2023-06-25 17:51:01
35c387a2-0e7e-451f-82dc-37bcdb2e4942,35.91,44.59,2023-06-25 17:51:01
a95eb450-0907-4fec-826d-eeeb1d3f6f30,1.65,7.7,2023-06-25 17:51:01
e5dc1981-3b8b-4d5b-bd29-e9a2098e110e,6.4,51.29,2023-06-25 17:51:01
e199e660-e6d8-4ced-8e9b-c2be001c7042,15.58,16.99,2023-06-25 17:51:01
2af8e1ee-825e-4e2a-8b80-1a23018a3c31,4.71,28.79,2023-06-25 17:51:01
ec032a03-d034-4458-abd1-d76ac860d623,12.86,25.5,2023-06-25 17:51:01
0756a905-f1e6-4fcd-a74f-f9f34357a9ea,34.07,61.59,2023-06-25 17:51:01
a9f54bdb-fcc7-4848-a22d-3c9b5bb07447,18.52,31.09,2023-06-25 17:51:01
70e19ef9-a361-4649-9cc8-1dba6a6a8691,4.22,6.3,2023-06-25 17:51:01
746d5c22-30c1-46af-a111-c0e5a69c0c1c,23.53,70.69,2023-06-25 17:51:01
ca4d63a6-b45a-4abb-b446-c9b4ae887cb9,43.16,69.79,2023-06-25 17:51:01
f981668b-d533-4f69-9770-3746c80cdc82,4.79,57.39,2023-06-25 17:51:01
70a4e413-82b9-48fe-ada7-90f1f3d27ae2,30.53,67.99,2023-06-25 17:51:01
cbe39526-6041-4c69-a022-300627314e2f,6.3,40.9,2023-06-25 17:51:01
19b609eb-964c-4999-99ab-099fac02a377,5.49,23.39,2023-06-25 17:51:01
7986be4a-c4b5-4377-9e70-4b0a252d926c,13.05,32.89,2023-06-25 17:51:01
7fa6de2c-5d21-4b9a-8d49-1cbf4e42ec78,7.47,55.19,2023-06-25 17:51:01
cd1df007-1962-4289-90b3-9d2e75d92364,24.34,68.39,2023-06-25 17:51:01
b004d268-d357-41df-b880-dc2913c25741,8.02,44.49,2023-06-25 17:51:01
f836ebed-7943-4c22-a857-4f2b58731fdc,10.25,41.49,2023-06-25 17:51:01
3bc480f5-726f-4f92-aee8-77a316481e25,15.12,22.09,2023-06-25 17:51:01
16bf988e-7e26-4a18-93b5-1116e767e7af,23.1,29.59,2023-06-25 17:51:01
1563d213-a617-487f-945f-7e13a1c01a36,6.0,15.9,2023-06-25 17:51:01
0036c175-279b-4622-b1b2-13a48e6293d5,27.82,54.49,2023-06-25 17:51:01
75b42d7f-867d-4b0c-bf04-ed175bb85aff,48.89,83.59,2023-06-25 17:51:01
ffad8aa8-db14-4c02-8a93-c6def9719522,17.27,67.89,2023-06-25 17:51:01
3455a177-10a9-423c-b3ca-999df2cc95ea,1.61,58.99,2023-06-25 17:51:01
e59f79f4-2821-462a-af10-cf7935bf2fee,43.06,75.39,2023-06-25 17:51:01
8dd97e0b-92f1-44c8-957a-326753fac8b8,12.63,31.89,2023-06-25 17:51:01
7191a639-18a0-4038-b2b0-bef601703758,9.31,43.09,2023-06-25 17:51:01
c1b3dc3d-65b7-4b9a-9a4c-eb383b0cc2e6,28.5,63.09,2023-06-25 17:51:02
ff4e323a-813b-4b71-b75c-4cc6aa1ddf5d,4.97,12.5,2023-06-25 17:51:02
2ced2336-b214-44c9-92dc-0da27e5c9403,33.43,36.79,2023-06-25 17:51:02
b32601c2-5162-424d-b0b2-71cf1b565706,37.92,38.0,2023-06-25 17:51:02
f61aa4b2-f6fd-43f4-badb-ecd0e8a32b7e,24.22,48.29,2023-06-25 17:51:02
94879e08-201d-4d9b-bd9a-b48d8969bf9c,0.97,27.19,2023-06-25 17:51:02
ce488c1a-6d37-4f9b-9bdc-6eb7c7cd4a36,17.48,71.99,2023-06-25 17:51:02
9015e7b0-aff5-44f2-a9b2-04a4a454560a,10.74,45.29,2023-06-25 17:51:02
dbc19925-1e70-4852-beb8-32824a4a2707,0.94,27.7,2023-06-25 17:51:02
eafd046b-c907-4970-b487-8050f854e722,8.56,38.29,2023-06-25 17:51:02
27a9af8f-8ccb-4979-844f-ce78aaec6e91,17.43,38.99,2023-06-25 17:51:02
f94664aa-3f6a-464a-a530-fc2f97c07d01,0.58,34.09,2023-06-25 17:51:02
6c43cc5e-3fa8-4624-a3ba-41d9fa6ddce7,0.98,11.89,2023-06-25 17:51:02
5f4de161-e738-4392-8848-d5a773ca6131,3.9,18.0,2023-06-25 17:51:02
1e6dca0e-81cb-4850-82d4-4f346849f4fa,4.86,62.69,2023-06-25 17:51:02
09085e65-2348-4a98-b545-29bc543e4210,1.1,20.9,2023-06-25 17:51:02
ab17bae8-9e3a-439e-8530-939f94e368cb,58.05,61.39,2023-06-25 17:51:02
e5e50949-9d25-40bd-b01c-2d218de8b2f8,1.88,41.5,2023-06-25 17:51:02
caebf64e-ffee-405b-97a2-e0754634bb87,47.89,68.89,2023-06-25 17:51:02
678ae025-8a1e-4bba-b1c9-2d17e798343a,12.2,24.6,2023-06-25 17:51:02
93a44a03-b750-4117-b0ff-b313dd49fc74,1.48,57.49,2023-06-25 17:51:07
668a7379-4b83-4c20-bc8b-d541252fd91f,16.25,34.69,2023-06-25 17:51:07
e507de0f-0d89-4134-a266-ae501ba15a04,55.59,82.79,2023-06-25 17:51:07
1af301c3-d045-48a5-ae18-bf110d9540fc,10.46,40.59,2023-06-25 17:51:07
ab721a39-e558-4334-bc2a-18e53eda008f,22.58,24.19,2023-06-25 17:51:07
2c853ab5-adc7-4f4e-a128-9d16c4e491ec,9.75,24.79,2023-06-25 17:51:07
a00df78e-93ff-4940-bc68-77a294ead1e7,57.26,82.19,2023-06-25 17:51:07
f5972f14-aa46-4e2a-a451-8a7d36c13682,32.81,73.09,2023-06-25 17:51:07
dd2a5f3b-3be7-4d40-8eb8-2999c05fe54c,7.8,17.0,2023-06-25 17:51:07
936ede35-246a-4157-81b9-e8de9aee9708,15.29,36.0,2023-06-25 17:51:07
a8ee11f7-20d7-4803-ad0c-0fa210457d63,11.06,111.69,2023-06-25 17:51:07
f2528b9d-2f18-4b67-814c-683a9ad0fd6e,18.79,55.79,2023-06-25 17:51:08
e25477c1-cc6b-4121-ac4c-e2ed4df7d1f3,14.09,30.1,2023-06-25 17:51:08
372d1738-d02e-4657-a35b-991e76daae71,9.31,44.59,2023-06-25 17:51:08
f6ed8155-7c69-4a3b-bff3-6b40a2a605f0,4.74,14.1,2023-06-25 17:51:08
aef88837-b199-409a-8f2e-bf24b4eefb80,17.67,40.19,2023-06-25 17:51:08
95a55354-502b-4015-881d-9bf344ece9cf,13.22,15.9,2023-06-25 17:51:08
d5bdd4b6-3df7-4505-9929-a8344667fe01,23.6,42.09,2023-06-25 17:51:08
a1a2d30f-3ef7-490b-aafc-de0257566044,4.39,35.79,2023-06-25 17:51:08
3fb8fff8-bb5c-4fed-a98b-6a8180039335,6.47,51.19,2023-06-25 17:51:08
1d437107-81b8-488a-b7fe-09d2b00fb6a4,5.46,7.0,2023-06-25 17:51:08
8a97279d-f0ee-4a95-8fd6-8bd964eec6c7,3.96,12.9,2023-06-25 17:51:08
086b7f0d-dc6f-4fb9-aaba-1066121148e9,19.13,35.89,2023-06-25 17:51:08
eb490c78-85e2-4091-a6f6-54f1b8472332,5.08,96.19,2023-06-25 17:51:08
88542286-1228-4a64-aab8-cbb6b7a2ad62,23.37,27.09,2023-06-25 17:51:08
344f0461-9d4c-4b3c-b869-4ed5f7ac7766,18.46,27.19,2023-06-25 17:51:08
aab38c5a-011d-4c47-9880-640f23164912,1.67,83.69,2023-06-25 17:51:08
6d6a1006-6fc2-4768-a0df-8e5aafe09f60,10.66,47.89,2023-06-25 17:51:08
f869fe66-6024-433c-8ddc-8cb2ff1dccea,0.73,26.9,2023-06-25 17:51:08
b13b44f7-3fac-41d6-bd37-b6b4cb64ec77,23.81,36.39,2023-06-25 17:51:08
3e76a4c0-6037-4ebc-87fa-d43ef47e90b4,3.99,22.99,2023-06-25 17:51:08
670058d5-10c9-4d6d-829a-d415c00a9dc7,17.84,30.69,2023-06-25 17:51:08
5f11f151-268e-4c95-8b1e-7a0004a296f9,35.1,50.19,2023-06-25 17:51:08
ee5b43cf-4fc5-4c71-a387-944190289452,13.84,14.9,2023-06-25 17:51:08
dae97ff3-3439-4e11-bef8-3a578d7048b1,23.74,72.39,2023-06-25 17:51:08
15aadc58-f360-4351-8d93-60bd39ae1846,14.17,39.09,2023-06-25 17:51:08
0fe33023-96bc-42fe-89a5-33c1f6f791b5,15.5,38.19,2023-06-25 17:51:08
cc9b009e-b827-4c52-8c85-c23336eca14d,28.91,103.89,2023-06-25 17:51:08
afbd3674-87cc-49b2-b972-5df5d167f0cc,15.89,28.79,2023-06-25 17:51:08
0e67cf4f-c759-4ee7-83a7-79e62dd70cb8,38.6,55.39,2023-06-25 17:51:08
052f24aa-caf0-4265-820f-3805b8e88298,43.18,45.59,2023-06-25 17:51:08
99d32b88-3a3f-4d7f-b79d-60721dc197d2,26.86,34.49,2023-06-25 17:51:08
a18ce5c5-ab4a-4949-a001-880eb391ca6c,9.34,56.79,2023-06-25 17:51:08
2fe01e3c-f9ce-4879-97af-34b9eb44f46e,22.89,29.49,2023-06-25 17:51:08
24562661-ea80-4d4b-a16b-98b250e17e28,8.02,31.99,2023-06-25 17:51:08
0222ee31-a82e-4ca4-b504-677ab6cba019,7.88,39.39,2023-06-25 17:51:08
c8682407-5e80-4efb-920d-4d63a61f66c1,24.3,31.19,2023-06-25 17:51:08
dd14b4c9-4173-4dad-b224-623a32e4e95a,13.71,40.59,2023-06-25 17:51:08
c7634cd8-5ea7-418f-ac90-b542592fb89b,27.73,27.99,2023-06-25 17:51:08
b9e049cf-fbd8-472d-9900-9a63d95be439,20.49,36.89,2023-06-25 17:51:08
85f740d1-ab2d-49b3-9b04-406cdbaf6d21,0.36,6.3,2023-06-25 17:51:08
54d2ba82-43a6-46f5-b482-ce6d79d573a4,46.57,107.99,2023-06-25 17:51:08
d69ffe01-41e7-48fb-99cb-d0c79ccfec8c,55.29,57.5,2023-06-25 17:51:08
c2686050-8c55-48fc-b1f1-8370c44b94d1,6.95,26.79,2023-06-25 17:51:08
a69b417f-d651-421b-8f82-4a4245908853,11.21,23.29,2023-06-25 17:51:08
3536751f-18a8-4096-8c64-b2f26fcfa778,31.15,50.69,2023-06-25 17:51:08
7fe53825-ea47-4f2b-a1ed-bb5b85c81d3f,10.32,41.19,2023-06-25 17:51:09
9c27027f-d6a8-4eec-b04a-44ecec42035d,12.21,57.19,2023-06-25 17:51:09
369d0e5e-72cf-46ae-b457-1ac615ed2c42,15.3,42.39,2023-06-25 17:51:09
f7d44827-9498-4ca4-a707-28244457b1cb,5.98,27.0,2023-06-25 17:51:09
37f3cac8-2e4f-4a3e-bb9f-0c3f69f23dfb,34.6,39.09,2023-06-25 17:51:09
57109e4d-526f-41b0-9088-b80ab4f0b81d,31.95,103.59,2023-06-25 17:51:09
40cfa2a3-cc73-43e2-9d4f-2d0b86841034,43.98,56.89,2023-06-25 17:51:09
2e08f268-82cc-42fd-80bd-13fb0b63debd,19.72,30.9,2023-06-25 17:51:09
9e50d883-b05e-46b0-9858-b68cd8b18234,13.64,42.3,2023-06-25 17:51:09
87fbf9f2-fbf7-4180-92ae-0edcfd910781,7.35,78.49,2023-06-25 17:51:09
46d49ac8-0f53-40dc-9331-9559df52af0b,10.9,18.0,2023-06-25 17:51:09
6b3cc2b7-d23b-413c-ac12-0bbbdd66ae4c,52.77,54.79,2023-06-25 17:51:09
2cbc514d-2dfa-48e4-949c-5859776bb287,8.01,35.79,2023-06-25 17:51:09
ede256b4-cd3e-4bd8-a0c8-91ecaf713353,19.94,48.59,2023-06-25 17:51:09
ec890647-e72e-4432-be04-1143ec725f8c,15.68,51.49,2023-06-25 17:51:09
faaa83e7-d6f9-413e-ae4b-9f5186f34d69,31.17,54.49,2023-06-25 17:51:09
f7650432-5b21-46f9-8681-ac7ac2e6221e,0.03,53.49,2023-06-25 17:51:09
fba1484f-8881-4c5d-8998-abc82b1aa8fe,9.86,147.69,2023-06-25 17:51:09
49b8bb4e-8d36-487e-acc4-e8661ccb0d44,11.43,18.9,2023-06-25 17:51:09
7ce09685-0a55-4c56-996e-7ee8bc6d6662,0.13,7.9,2023-06-25 17:51:09
1cdcc529-dedc-423a-9f0c-7690d88f8247,0.14,31.49,2023-06-25 17:51:09
c91eff8b-6270-4fab-81ee-3a3311b32065,25.49,30.79,2023-06-25 17:51:09
c38d5e9f-717e-460e-8f79-bd0d9b26997e,6.64,34.9,2023-06-25 17:51:09
6d386b5c-57b4-40d8-b18c-b7d4230a5101,41.7,45.99,2023-06-25 17:51:09
1429fec1-2438-4159-933b-3c6459d1393b,7.73,49.9,2023-06-25 17:51:09
8fd89710-089f-4211-ae3b-42f2676f8a9c,22.54,71.39,2023-06-25 17:51:09
f505e26c-d306-4d8f-96fb-067554f7846e,27.77,45.89,2023-06-25 17:51:09
bcdb0c61-3687-43be-b263-ad60dd0a574b,32.86,38.79,2023-06-25 17:51:09
1d5caf85-4d5c-4e12-93a9-36da28f5881d,2.54,234.49,2023-06-25 17:51:10
47db8688-c463-4721-a868-2dd53b726a8f,4.2,17.49,2023-06-25 17:51:10
943f323f-d9a7-430e-aa6a-c9cb5dde907d,41.78,56.3,2023-06-25 17:51:10
54dcbc60-9b0a-440e-a56e-f31cccbcc835,35.01,95.49,2023-06-25 17:51:10
2c2f4016-43b4-4848-9aa3-4e0386e53365,7.46,43.19,2023-06-25 17:51:10
3721688e-0713-4caf-b1af-32c5d127b638,6.69,48.19,2023-06-25 17:51:10
35b28e52-ab02-4e2b-b3b7-d912717dc299,17.27,34.49,2023-06-25 17:51:10
699aa3da-7855-4ff0-8743-56a073246e54,24.18,58.79,2023-06-25 17:51:10
08e01956-8f9e-4b09-aaf2-2d16b3d8c9bb,11.95,27.7,2023-06-25 17:51:10
1ae6cc9f-fec3-470b-8e7e-7772ad222747,40.11,54.69,2023-06-25 17:51:10
e1bf784e-5bbe-43ce-8ef6-f816ba82b247,10.94,36.89,2023-06-25 17:51:10
cc9e7ff2-10f0-4b3e-9cf1-8a54347a4e39,29.67,40.69,2023-06-25 17:51:10
6a38759a-3f56-4bdc-9cac-44f6d91f913b,10.0,33.59,2023-06-25 17:51:10
82a0dcbb-cb4d-4952-98a4-09e1fe1b79e7,28.24,42.29,2023-06-25 17:51:10
ed7bcd95-61cb-4e36-97e0-31bcda21a67b,27.5,41.19,2023-06-25 17:51:10
a34f6974-b32f-4301-9db0-b2f17f6f78ca,3.97,13.2,2023-06-25 17:51:10
a4321f66-f47c-47df-9191-00e42d10b7d1,8.9,42.9,2023-06-25 17:51:10
8c6b4037-c764-4b7d-84fb-7f27bf527225,22.87,24.19,2023-06-25 17:51:10
52c17c7d-6604-463b-9fdb-1dc0b8c2069d,38.76,94.19,2023-06-25 17:51:10
a245366a-db6e-42c2-abd9-2fa537f38bc8,7.32,29.5,2023-06-25 17:51:10
78d45555-f4b8-42b7-88f9-e55fb14da73a,24.79,48.69,2023-06-25 17:51:10
7965c1db-0046-4237-a375-76f593489cb8,14.39,32.3,2023-06-25 17:51:10
57e63c22-c61d-4d00-a2ce-a2f82f39d50a,24.35,42.19,2023-06-25 17:51:10
06de97d9-6b2d-4076-8f15-65b13a49d99b,19.91,40.59,2023-06-25 17:51:10
7b0c7a2b-f88f-423d-b92d-842164d8411f,11.2,20.09,2023-06-25 17:51:10
7abec3c0-4b33-4514-bd9b-8a64d45ff797,51.12,133.29,2023-06-25 17:51:10
540a50fe-154c-491b-bd57-4579438885b1,5.12,21.29,2023-06-25 17:51:10
dfbbb06e-52dd-48a8-8274-3cfc4353651d,29.57,40.69,2023-06-25 17:51:10
b748494e-51bb-4bca-8b70-b4ec9c1df41c,1.44,38.49,2023-06-25 17:51:10
f3c8f96e-136d-405d-b047-4e56a5631cd7,6.76,12.0,2023-06-25 17:51:10
ab0caa31-a210-4f22-b533-de501b62a1be,47.52,50.69,2023-06-25 17:51:10
e805df8b-4c2d-48e0-ac99-4469c29cae66,30.22,33.79,2023-06-25 17:51:10
0695c95e-6bb0-4e76-a0fb-dee9b84172a7,13.72,28.69,2023-06-25 17:51:11
0b90cebe-99f6-424f-9db2-bdd3d32cc024,21.51,29.19,2023-06-25 17:51:11
8d936c71-f254-4f41-b6ec-baf03f0b3020,22.63,36.69,2023-06-25 17:51:11
f8972a76-7601-4c6c-8496-dd770ef91e26,20.67,58.0,2023-06-25 17:51:11
608ece94-a47a-4c30-ba3a-1392b013e8b8,5.46,23.3,2023-06-25 17:51:11
4f4bae2d-0cfe-403a-a1ed-c2ddad7c01ca,21.01,32.89,2023-06-25 17:51:11
75700a2d-c79b-4e27-847b-00b01721f906,37.18,75.19,2023-06-25 17:51:11
070ce4d8-dd64-43b5-a606-1d75f69cc9d1,30.36,48.79,2023-06-25 17:51:11
0b266392-eb6c-4e8b-af0f-4c364ff56e92,5.16,5.9,2023-06-25 17:51:11
227c161c-bb77-4100-bf75-4da85cee2e66,21.42,27.79,2023-06-25 17:51:11
83cb0392-b956-4fd6-9299-2dae3b2511c7,20.73,77.59,2023-06-25 17:51:11
5cb18d41-68f6-4cf0-935e-f78afa84503f,41.36,53.59,2023-06-25 17:51:11
f682af35-3eaf-437e-9aa9-2f13cd56baaa,9.09,34.29,2023-06-25 17:51:11
c30064cf-6b23-49de-93d4-656a108923e3,35.64,48.09,2023-06-25 17:51:11
6998f470-81da-4545-b1c3-158ac9ec278a,11.88,36.39,2023-06-25 17:51:11
0c9a9ca0-3e5b-46b7-be88-4f624988d244,11.91,26.59,2023-06-25 17:51:11
e381a6bd-f173-48fd-9d6f-031ce154f860,29.45,33.1,2023-06-25 17:51:11
c1046eb7-0b64-4939-a924-f07de032602d,50.75,78.29,2023-06-25 17:51:11
2912b220-21ff-4ee6-b7cb-5256c5671ad7,20.03,20.79,2023-06-25 17:51:11
c9f352ff-6dc5-45cf-849b-235f00c2f6d8,11.77,38.19,2023-06-25 17:51:11
fe9a9d39-69ee-4d37-980b-7905d1b7ddfc,18.52,20.9,2023-06-25 17:51:11
aa1f5d8b-4d37-4a0e-916f-63bc33dd83ed,16.59,34.09,2023-06-25 17:51:11
6115e84f-61e8-408b-8004-94173e824031,12.95,29.2,2023-06-25 17:51:11
2ef92be5-dd9f-46c6-869c-e7c297611227,9.74,11.4,2023-06-25 17:51:11
59d3d261-bebb-40be-8eb5-c8fc41492a75,29.4,67.39,2023-06-25 17:51:11
17701d7c-5857-4956-abb1-e6d3944f043c,28.42,37.69,2023-06-25 17:51:11
accd84f4-b3a4-4958-ae60-9ab2fcb34c71,18.3,42.09,2023-06-25 17:51:11
2ed7fd86-7e04-440f-b11b-6118262d66a3,4.07,55.29,2023-06-25 17:51:12
701e9bd7-9426-4e05-9ce6-e750d896889e,9.76,24.39,2023-06-25 17:51:12
523bf5a8-daa3-494d-9b6c-df52ac39d02b,32.82,51.69,2023-06-25 17:51:12
c8f827be-d286-4aba-89ee-b415f0093a69,28.7,52.89,2023-06-25 17:51:12
4e5e6c4f-b48d-4cfe-b74a-cd75225e01ce,53.88,85.09,2023-06-25 17:51:12
54fa653d-21d3-44ca-9893-deb72045d8b5,16.34,86.79,2023-06-25 17:51:12
aedae89b-249e-4ef0-875c-3453300a96ab,32.99,39.29,2023-06-25 17:51:12
d8403d92-9ed1-43cc-b3a1-783180b5c647,31.8,41.09,2023-06-25 17:51:12
891802cc-a974-46b3-8583-d12b62513fdc,1.89,5.0,2023-06-25 17:51:12
0ffca56d-6fb4-4528-b6cc-50082a020c0b,32.75,37.59,2023-06-25 17:51:12
e689a8c4-dfe1-4f3d-87e3-428ae8f56ff5,22.33,63.79,2023-06-25 17:51:12
416bbe90-bc7c-4f00-bcf6-263c7c116311,15.64,31.39,2023-06-25 17:51:12
a26dad46-eebc-4057-8a0d-9d3f21da24ed,32.55,38.9,2023-06-25 17:51:12
d0636e46-db32-4089-bea2-d8f84a61af1f,5.13,23.89,2023-06-25 17:51:12
dd1d2cb2-ae00-40df-98b1-5a69de0fb0c3,21.76,46.59,2023-06-25 17:51:12
a1f0ddcd-4103-4155-b72a-a291302dec03,2.6,33.9,2023-06-25 17:51:12
3ff771bc-34d7-4a6e-846a-a029c97436f0,3.42,28.69,2023-06-25 17:51:12
f78bc2a0-6def-499e-b0c7-52fd9379917a,17.86,21.1,2023-06-25 17:51:12
2fb4b126-b6f8-4063-b18c-028bf5a97ae2,26.74,34.19,2023-06-25 17:51:12
7143fe91-592d-431a-b9b9-1428110d5eca,16.48,66.39,2023-06-25 17:51:12
aec08d8f-27c0-4c80-8969-185d3c96c5b2,16.54,42.09,2023-06-25 17:51:12
ec49088c-3f1a-4879-b1d9-cd682f30880b,21.55,181.09,2023-06-25 17:51:12
4e0606dd-f0d1-4c9e-9609-9d778e92a8d3,15.38,34.39,2023-06-25 17:51:17
41830217-852c-477b-b56e-4d847b7a15e4,9.99,38.49,2023-06-25 17:51:17
2824cca9-4d20-40b9-b4ae-a33d647a3085,10.7,44.59,2023-06-25 17:51:17
26315515-a397-4239-a2d4-142ff9753d27,13.93,16.19,2023-06-25 17:51:17
1a684d95-7944-4ba8-8b75-6a7f152d2bc7,3.33,36.39,2023-06-25 17:51:17
b89e5fd1-0ee2-4180-a4a2-f758488f69e2,0.43,20.59,2023-06-25 17:51:17
34c0cabd-21ab-48c6-b47c-6d01e11ae7fe,25.29,28.69,2023-06-25 17:51:17
3752ce73-0ce5-430a-8101-60a5bdc5d33b,17.24,25.69,2023-06-25 17:51:17
d7bb7612-102a-4f1e-a886-be6e06f74316,10.32,26.09,2023-06-25 17:51:17
666470be-7ea9-4633-b359-9e5e72689135,6.42,8.1,2023-06-25 17:51:17
95dde533-95a6-435e-8530-5d0ee9e2957e,2.99,36.09,2023-06-25 17:51:18
a640d270-6fcb-44c1-ae1f-1f0cbe40038a,43.0,68.39,2023-06-25 17:51:18
3303bead-f0c9-4285-90e1-c8c0620bf11a,18.59,20.9,2023-06-25 17:51:18
9a00f8d2-8697-4153-8d2d-a8d6bfb113e1,29.18,49.19,2023-06-25 17:51:18
41ff7938-bc03-447b-adf4-bb180257d107,36.12,38.99,2023-06-25 17:51:18
2a909d42-0010-4311-910f-82e0b32ccec7,3.69,24.99,2023-06-25 17:51:18
2a7565bc-7497-496c-b9e6-16ebfe8cd788,30.28,97.29,2023-06-25 17:51:18
d8467993-8f42-4b29-b249-dc2cfc28ab26,40.48,62.19,2023-06-25 17:51:18
e076221e-a762-4f4b-accd-f1d5d233bf11,12.06,31.49,2023-06-25 17:51:18
437f42b0-f352-44d2-9089-b988784e242b,14.25,34.19,2023-06-25 17:51:18
92d9d54b-acac-44ed-a4ba-211707d705e0,20.52,23.49,2023-06-25 17:51:18
4bbf062d-60d6-443e-92c0-df26b220ff68,9.24,22.89,2023-06-25 17:51:18
75e9f689-1692-4371-bff1-79fbc4dd95d5,15.55,24.39,2023-06-25 17:51:18
85ac05e3-1c40-4855-af9e-0c94d978693d,0.8,27.79,2023-06-25 17:51:18
b8d04dd6-f19f-4847-9eab-b2c9880a071b,13.65,24.89,2023-06-25 17:51:18
e627968c-8206-455b-9d02-99b0feada7b1,21.0,52.49,2023-06-25 17:51:18
4d9d56ad-789c-41db-8ad1-b194d940582e,12.48,19.99,2023-06-25 17:51:18
e903cd21-130b-4329-8d03-e388e6aed9cc,0.53,9.2,2023-06-25 17:51:18
b2848897-426c-4388-88f7-16655c83abcd,25.4,39.09,2023-06-25 17:51:18
4ce33609-d886-4d7a-a932-2629836f6f96,28.43,83.69,2023-06-25 17:51:18
99d42a7d-f9a4-422e-b2aa-0b5bd45a565d,16.21,42.99,2023-06-25 17:51:18
0e3b9cc2-b924-4bf0-b05f-a18f0fd54b49,6.66,52.69,2023-06-25 17:51:18
3e8daf27-20a6-463b-8611-31fa3625b8d1,1.96,31.49,2023-06-25 17:51:18
0180758d-820d-4f84-b49d-d86e2d76b470,23.84,37.89,2023-06-25 17:51:19
9888d76c-ba9f-4979-bdaf-8f255c0e52c3,18.61,70.89,2023-06-25 17:51:19
eb00013d-7ad2-4b34-8144-d635c2192821,52.22,56.69,2023-06-25 17:51:19
0d48ad7b-d388-4f2a-936e-83f93771338f,16.06,26.19,2023-06-25 17:51:19
0b68c549-4175-4ced-a7f5-3c88652e96d3,16.83,62.59,2023-06-25 17:51:19
08ec374e-453f-4365-872f-b723ca92af63,3.13,12.39,2023-06-25 17:51:19
c5e7ff3a-953d-4358-a719-b91a2474fdce,28.84,46.59,2023-06-25 17:51:19
